iso3,year,cate,cate_lb,cate_ub,k_l2,antisys_l5,milexp_gdp_l1,dem_l1,ln_gdppc,resource_rents,urban_share,decade,v2x_polyarchy_l1,abs_red_l1
ECU,2008,-0.08036252400627421,,,11.578450795913668,-1.0638,2.62795079870115,1.0,8.505100802337594,18.9618727793611,62.5395521004212,2000,0.671,-0.6
ECU,2009,-0.06693275389260865,,,11.57017402276997,-1.2086000000000001,2.6922066648737,1.0,8.498894143856889,9.26408283902812,62.6588021150118,2000,0.634,-0.4
ECU,2010,-0.0725166731487851,,,11.588263000680923,-1.3836,3.24319951406484,1.0,8.521624109159822,11.7907315375663,62.7405258611644,2010,0.613,-0.2
ECU,2011,-0.07685148866290185,,,11.599880234701292,-1.4852,3.07257396611835,1.0,8.586617988892254,16.5773760059007,62.7949053547691,2010,0.588,-0.2
ECU,2012,-0.08754075982377049,,,11.604941379702781,-1.5628,3.10647440690889,1.0,8.626918292108286,14.5265186334151,62.8408732819135,2010,0.581,0.1
ECU,2013,-0.09413913666454767,,,11.617701216858341,-1.643,2.95181465866835,1.0,8.681575078092347,12.8813253368088,62.8837286624122,2010,0.586,0.2
ECU,2014,-0.10202149415161937,,,11.64055993707114,-1.642,2.83298697009902,1.0,8.708646547394471,11.5903571785583,62.9232432195799,2010,0.538,0.1
ECU,2015,-0.09608227512088562,,,11.669027215792696,-1.7342,2.71279094772759,1.0,8.695533446764424,4.63202397853143,62.959188676731,2010,0.534,0.1
ECU,2016,-0.0922231556153762,,,11.701102064876757,-1.8042000000000002,2.6720726618256,1.0,8.674049216381379,3.75806780861528,62.9913367571804,2010,0.533,0.0
ECU,2017,-0.09267107738741498,,,11.722248029992937,-1.8933999999999997,2.57311675623471,1.0,8.716744220594295,4.98372023451617,63.0194591842425,2010,0.54,0.0
ECU,2018,-0.09159006282614966,,,11.743071718850821,-1.9486,2.35738419773924,1.0,8.709975776667743,7.0964207852671,63.0433276812321,2010,0.552,-0.1
ECU,2019,-0.08546907598123492,,,11.749188597760075,-1.8922,2.37199911152844,1.0,8.694734906925728,5.82070104913459,63.0627139714638,2010,0.641,-0.2
ECU,2020,-0.0613718362189341,,,11.760366171012514,-1.6214,2.18038189769994,1.0,8.585914703255183,2.92430668533391,63.0773897782521,2020,0.617,-0.4
ECU,2021,-0.08655611729028335,,,11.780769730406133,-1.4156,2.45792351121034,1.0,8.66821236299871,6.69943720189179,63.0871268249117,2020,0.626,-0.5
GTM,1990,-0.21954051271260436,,,10.834573308055122,0.522,1.8028516299552,0.0,7.916274881935203,1.83045512720882,33.9012796561515,1990,0.37,3.0
GTM,1991,-0.2201125871400834,,,10.809739719914987,0.5258,1.72801156281599,0.0,7.9251153765552695,1.65426431663517,34.1565593261803,1990,0.371,3.0
GTM,1992,-0.20237026719007697,,,10.80810500986799,0.39820000000000005,1.26843726414995,0.0,7.945793967943076,1.52332030398675,34.4334171300471,1990,0.382,3.0
GTM,1993,-0.15011225898990313,,,10.804815088154603,0.2706,1.47262037513846,0.0,7.957631580718298,1.33092443055709,34.7310073212315,1990,0.382,3.0
GTM,1994,-0.11451160744190245,,,10.821110231853785,0.1498,1.26706017134887,0.0,7.970544360401332,1.34833878506145,35.0756010770794,1990,0.385,3.0
GTM,1995,-0.09861599829022182,,,10.840935087444587,-0.043399999999999994,1.1785345993652,0.0,7.9923868976441375,1.59672727928084,35.7556305117631,1990,0.396,3.0
GTM,1996,-0.07777929711882942,,,10.853458173984482,-0.2404,1.08042737364637,0.0,7.9956419180908895,1.38934546996865,36.8833711270944,1990,0.412,3.0
GTM,1997,-0.07174421866862074,,,10.868123421409134,-0.38299999999999995,0.895717413539242,0.0,8.012776544463264,1.58260940616648,38.3195642319091,1990,0.454,3.0
GTM,1998,-0.010732524250178267,,,10.880488703718283,-0.577,0.74281794332224,0.0,8.035919064777675,1.20269768494948,39.9406715289323,1990,0.489,3.1
GTM,1999,-0.005447782301202717,,,10.904672704559273,-0.7778,0.720839850994178,0.0,8.048507818077956,1.42197658489313,41.6231547208891,1990,0.489,3.0
GTM,2000,-0.017673974435788293,,,10.938274880549374,-0.9062000000000001,0.675600759866063,0.0,8.06020335773018,1.65531507910442,43.2434755105047,2000,0.491,3.0
GTM,2001,-0.003803766349188832,,,10.972708321681854,-1.0346,0.918401634718749,1.0,8.060288996538507,1.51688956267975,44.678095600504,2000,0.542,2.9
GTM,2002,0.00013397560202200575,,,10.986020480494673,-1.086,1.05206292918867,1.0,8.075044360452877,1.49552331731967,45.7754731938848,2000,0.542,2.7
GTM,2003,-0.010529107871205812,,,10.993541279120217,-1.086,0.762245026054294,1.0,8.077806048320397,1.55532613964599,46.5865389722105,2000,0.542,2.6
GTM,2004,-0.02329646070479631,,,11.009548732052577,-1.086,0.815655342525256,1.0,8.08647353853656,1.45629547212597,47.326819486636,2000,0.543,3.0
GTM,2005,-0.04308392090894882,,,11.020718004399127,-1.086,0.479416089056921,1.0,8.097064481541459,1.55562794751834,48.0557951573834,2000,0.552,3.5
GTM,2006,-0.04719609887842251,,,11.029509042165218,-1.086,0.383913656735458,1.0,8.128039815933025,1.93392564321639,48.7676356188334,2000,0.552,3.4
GTM,2007,-0.04960192986933181,,,11.04103911131645,-1.086,0.43182946456192,1.0,8.168424044493321,1.95055907491986,49.4565105053665,2000,0.552,3.2
GTM,2008,-0.05823827139650583,,,11.059620358204807,-1.086,0.398456601466993,1.0,8.180301355090869,1.93184237870205,50.1165894513633,2000,0.563,3.2
GTM,2009,-0.06673976106895518,,,11.076517440042817,-1.086,0.468231102914397,1.0,8.165134421048453,1.63784143444565,50.7420420912045,2000,0.582,3.2
GTM,2010,-0.08914424706162838,,,11.084942170243222,-1.086,0.395326073511874,1.0,8.173752433555334,2.6452084845277,51.3270380592706,2010,0.58,3.1
GTM,2011,-0.08749355486129894,,,11.08389315284052,-1.086,0.441382604389834,1.0,8.194609295168963,2.86196592041548,51.8657469899423,2010,0.583,3.1
GTM,2012,-0.07872802770831965,,,11.079780728414544,-1.086,0.459619447723005,1.0,8.204008652015611,2.18105907544831,52.3523385176,2010,0.581,3.1
GTM,2013,-0.06852794341796684,,,11.07199455755116,-1.086,0.475870730886697,1.0,8.220754109259989,2.18983261245163,52.7809822766245,2010,0.576,2.9
GTM,2014,-0.013244491792646753,,,10.987470554779916,-1.0821999999999998,0.471272593167646,1.0,8.24528363451438,2.98111660499136,53.1458479013964,2010,0.574,2.9
GTM,2015,-0.04366294462416897,,,11.059618282013886,-1.0784,0.424656428368739,1.0,8.267065144732472,1.78572375354011,53.4411050262961,2010,0.572,2.8
GTM,2016,-0.03919816525650537,,,11.04282681844993,-1.042,0.405967931287061,1.0,8.275065313803355,2.01829626064269,53.6609232857043,2010,0.587,2.9
GTM,2017,-0.027263352023034836,,,11.038415611821275,-1.0702,0.440496512523365,1.0,8.287211461114792,1.50289202380162,53.7994723140017,2010,0.626,3.0
GTM,2018,-0.02086325942955665,,,11.02139017355933,-1.0984000000000003,0.383850245049506,1.0,8.30405248040512,1.19385178218072,53.845962303542,2010,0.621,3.1
GTM,2019,-0.000950405060789214,,,11.007406661300495,-1.0454,0.372491637911365,1.0,8.328238982347058,1.14790981503494,54.1882267267974,2010,0.602,3.2
GTM,2020,0.008542282708828727,,,10.998009296739388,-0.9022,0.430070763358893,1.0,8.29550836654481,1.35250209053897,54.5483167911628,2020,0.597,3.3
GTM,2021,-0.010425918990589273,,,10.995864714133356,-0.7916000000000001,0.440993296513657,1.0,8.35904789412786,1.92928512463796,54.9047071553758,2020,0.589,3.4
HND,1990,-0.2363881369635623,,,10.709408172591294,0.403,2.67079543255274,0.0,6.126827786079542,3.21092333246204,40.4877408913689,1990,0.403,-0.1
HND,1991,-0.2306187550993173,,,10.722475336718052,0.403,2.20148360851878,0.0,6.329944752694043,2.70781658118094,40.9747754656802,1990,0.484,-0.2
HND,1992,-0.21064642304799544,,,10.722507101812726,0.403,1.54468554615668,0.0,6.388038581740054,2.19178076917636,41.452387449279,1990,0.49,-0.3
HND,1994,-0.16733337497033896,,,10.655471137032224,0.2774,1.15782978535854,0.0,6.713917677025086,2.27034903839063,42.392319157232,1990,0.49,-0.6
HND,2001,-0.05990983425409844,,,10.724656248965204,-0.24219999999999997,0.729929060458941,1.0,7.48951725423363,1.43828418297597,45.8623033555915,2000,0.556,-1.4
HND,2002,0.015452991749384476,,,10.765560679462531,-0.5734,0.822610515328626,1.0,7.499961637894678,1.37053917605775,46.4194190064116,2000,0.555,-1.6
HND,2003,0.03993369044213334,,,10.801281847185557,-0.9046,0.809187514419362,1.0,7.518768713105256,1.21682443039075,46.990184604045,2000,0.555,-1.7
HND,2004,0.02370644544953583,,,10.797824021922935,-1.2358,0.998264922159563,1.0,7.554287415846978,1.17065229457115,47.5739776096056,2000,0.565,-2.0
HND,2005,0.01729491153955249,,,10.794161591800878,-1.567,0.682692754206461,1.0,7.588757243651944,1.19616286119396,48.1703884178554,2000,0.565,-2.1
HND,2006,-0.001404832284962224,,,10.83412980295995,-1.567,0.641478464457184,1.0,7.628777765251771,1.9388652088634,48.7790074235564,2000,0.559,-2.3
HND,2007,0.005055550828270654,,,10.833873661039172,-1.567,0.692430000775615,1.0,7.6658449958021375,1.66136160268053,49.3994250214704,2000,0.521,-2.1
HND,2008,0.023935727864374482,,,10.861823537766378,-1.5594,0.776008264862645,1.0,7.6848515706753915,1.20679031927745,50.0312316063593,2000,0.522,-1.9
HND,2009,0.0228498168406329,,,10.906164471880077,-1.4596,0.953978556250972,1.0,7.638346883988053,1.16441147896911,50.6740175729851,2000,0.519,-1.8
HND,2010,-0.015235453175593477,,,10.903987940446545,-1.297,1.07491069621038,0.0,7.653719336371345,2.36463288147641,51.3273733161098,2010,0.441,-1.4
HND,2011,-0.007571241740980415,,,10.87480540029396,-1.1118000000000001,1.07445720815541,0.0,7.670690920319553,1.7044807548954,51.9908892304951,2010,0.408,-1.4
HND,2012,0.006063376356708233,,,10.85213269259116,-0.951,1.13130910330426,0.0,7.6909231236638504,1.63060548730794,52.6641557109031,2010,0.419,-1.3
HND,2013,-0.0019859924709014092,,,10.88898677451415,-0.8002,1.13179437578958,0.0,7.698664751950635,1.78208817924239,53.356379133253,2010,0.418,-1.4
HND,2014,-0.02593274211366708,,,10.917381968169623,-0.7916000000000001,1.3795353155606,0.0,7.709419463290649,2.2661279184441,53.8768089124249,2010,0.413,-1.2
HND,2015,-0.00790459559755902,,,10.879396280187962,-0.8672000000000001,1.19271597688079,0.0,7.728064776258591,1.56846231223826,54.3828473751434,2010,0.433,-1.1
HND,2016,-0.02988219974712769,,,10.91805517162518,-0.9494,1.35173104039659,0.0,7.747480178426329,2.01566335667541,54.8868414578857,2010,0.426,-1.1
HND,2017,-0.03530502297968073,,,10.909699262062084,-1.0196,1.53155567439147,0.0,7.776272403264893,1.72906722467945,55.3877322339915,2010,0.425,-1.1
HND,2018,-0.016125959193456003,,,10.93018207693927,-1.051,1.58983296006831,0.0,7.7957021053986795,1.07184110988038,55.8852577716247,2010,0.414,-1.2
HND,2019,-0.015642653318441425,,,10.926163714780772,-1.048,1.48969667029328,0.0,7.802869969930534,0.916855208806467,56.3791561389766,2010,0.361,-1.2
HND,2020,-0.03459930362881409,,,10.901444453785558,-0.9606000000000001,1.57817708956802,0.0,7.691397285335537,1.23326098347167,56.8691654042685,2020,0.368,-1.1
HND,2021,-0.02861638812691332,,,10.957594959524481,-0.9076000000000001,1.4667972724004,0.0,7.793077951936529,1.22455313744521,57.3550236357547,2020,0.372,-1.0
MEX,1990,-0.22860735260501824,,,12.068555286515611,-0.967,0.517255829376633,0.0,8.99179388097735,7.85316996477492,71.4590077199915,1990,0.368,0.7
MEX,1991,-0.2287831139185209,,,12.05801833095338,-0.967,0.433081035474032,0.0,9.011524951578567,3.7204122843979,71.859396420455,1990,0.388,0.8
MEX,1992,-0.22566508339740035,,,12.04806512676216,-0.967,0.435402300782292,0.0,9.027650459502315,3.37676484568823,72.2406081339013,1990,0.41,0.8
MEX,1993,-0.2171361927422696,,,12.044281687558335,-0.967,0.469454655731209,0.0,9.037390310817463,2.32169144860141,72.6055064486481,1990,0.438,0.8
MEX,1994,-0.20845417492870108,,,12.04390726057318,-0.967,0.400441266975791,0.0,9.062244044349661,2.17600409935639,72.9565584912625,1990,0.455,1.0
MEX,1995,-0.215674325311179,,,12.056287692672486,-0.967,0.476011477226271,0.0,8.983520117978733,3.70622014950634,73.2962313883119,1990,0.467,1.0
MEX,1996,-0.2134187486636368,,,12.072202066929181,-0.967,0.411044545371404,0.0,9.026496011129996,4.11473850462351,73.6269922663634,1990,0.491,1.0
MEX,1997,-0.21037924769007352,,,12.075754366140012,-0.967,0.43569107787377,1.0,9.079188410882171,3.18057074248256,73.9513082519844,1990,0.512,1.0
MEX,1998,-0.18979660275814408,,,12.065705860969826,-0.967,0.417243861215643,1.0,9.12280834431784,1.74627703760617,74.2716464717421,1990,0.555,1.1
MEX,1999,-0.20341764663261358,,,12.071207529425529,-0.967,0.405987604918763,1.0,9.13399668782849,2.3736230088796,74.5904740522037,1990,0.6,1.1
MEX,2000,-0.21693699211098277,,,12.066948056397315,-0.967,0.420263793911023,1.0,9.167638455470653,3.5781826113811,74.9203113970256,2000,0.605,1.2
MEX,2001,-0.23085388761174075,,,12.062221224045802,-1.0550000000000002,0.4085181378342,1.0,9.148289500043115,2.60164301698472,75.2907557567987,2000,0.671,1.1
MEX,2002,-0.24169858665140992,,,12.062734003514976,-1.143,0.405679210443065,1.0,9.131543764230113,2.74840903518892,75.6840752828994,2000,0.681,1.3
MEX,2003,-0.2747450397921754,,,12.064784218182773,-1.2309999999999999,0.391316389699324,1.0,9.129346851332476,3.35934793986578,76.046170340551,2000,0.693,1.5
MEX,2004,-0.3072003056724481,,,12.064626260510984,-1.3190000000000002,0.386714351968895,1.0,9.150727275536402,4.19499035807608,76.3274397419019,2000,0.702,1.6
MEX,2005,-0.3309492152987856,,,12.068314197641314,-1.407,0.348326583014086,1.0,9.15815376319475,5.58648727639514,76.4748624380269,2000,0.711,1.7
MEX,2006,-0.3342142929067027,,,12.05832075550708,-1.407,0.340404650226474,1.0,9.191547694779059,6.1411361184755,76.4982455683657,2000,0.711,1.6
MEX,2007,-0.33631157209070756,,,12.072450972453913,-1.3726,0.297483414235144,1.0,9.198034496968853,5.75685331700591,76.5047326234761,2000,0.674,1.6
MEX,2008,-0.33391902564003806,,,12.070231651178718,-1.348,0.383092431979546,1.0,9.192822036515162,6.7408329915323,76.5090428271033,2000,0.639,1.7
MEX,2009,-0.33908075768314083,,,12.080246374462337,-1.3234,0.37317675556547,1.0,9.11318155408587,4.17264386033762,76.5143930040295,2000,0.649,1.9
MEX,2010,-0.3424213886883267,,,12.095752233487453,-1.2988000000000002,0.478488795822754,1.0,9.147301229756302,4.9517973655552,76.5244441414713,2010,0.65,2.0
MEX,2011,-0.34934196512354715,,,12.107079836878675,-1.2482,0.433229899207479,1.0,9.167008394389159,7.12685649981166,76.5667802279537,2010,0.662,2.2
MEX,2012,-0.3521306306609027,,,12.115471734237108,-1.2356,0.447386999972132,1.0,9.188352169827196,6.64761771453207,76.6585199140734,2010,0.662,2.2
MEX,2013,-0.36186560556926606,,,12.119787248700495,-1.1916,0.455502051174913,1.0,9.183864005595144,5.63992841356242,76.7955768077952,2010,0.65,2.3
MEX,2014,-0.37406790727068506,,,12.114261535876933,-1.1064,0.48764287589738,1.0,9.196493064363933,4.74356172979305,76.9741367091766,2010,0.623,2.4
MEX,2015,-0.365118249590282,,,12.126800889033744,-1.0211999999999999,0.495321031372806,1.0,9.21246198090763,2.18360553071428,77.1903854182753,2010,0.621,2.5
MEX,2016,-0.3613810293294083,,,12.146332300488924,-0.962,0.45074282393045,1.0,9.2203404164037,1.97524669608099,77.4405087351486,2010,0.643,2.5
MEX,2017,-0.3635872849937354,,,12.147538665986925,-0.9078000000000002,0.480046272445401,1.0,9.229532295068868,2.36148896456378,77.7206924598541,2010,0.643,2.5
MEX,2018,-0.36602124995543006,,,12.152669597456514,-0.9056000000000001,0.424849155540147,1.0,9.239595156557186,2.8911069990433,78.0271223924494,2010,0.638,2.4
MEX,2019,-0.3601684432468524,,,12.159564607555232,-1.1346,0.464611544931539,1.0,9.226159077589305,2.09126302062882,78.355984332992,2010,0.675,2.4
MEX,2020,-0.3539973204714144,,,12.153611915730428,-1.3024,0.509337628297564,1.0,9.130717301987913,1.55983378352436,78.677960602824,2020,0.684,2.4
MEX,2021,-0.361499860849003,,,12.145969196345604,-1.4702,0.717690608258695,1.0,9.182769443029882,3.64307338835023,78.9324007418057,2020,0.664,2.6
NIC,1994,-0.1472486377022569,,,10.898689838010934,0.008999999999999963,2.10232558139535,1.0,7.081570056442028,1.62282645767437,54.2592490118693,1990,0.691,3.4
NIC,1995,-0.09182200404734767,,,10.90354860125479,-0.4242,1.18950040982787,1.0,7.11863860599025,1.99078483904908,54.4454415882899,1990,0.69,3.4
NIC,1996,-0.10953626011282147,,,10.865012971036602,-0.395,1.10282030687536,1.0,7.1615762082639085,1.55099338059432,54.6219424540121,1990,0.689,3.6
NIC,1997,-0.1149878864475241,,,10.83351136797831,-0.395,0.949704913116282,1.0,7.1837876047075095,1.89151852264118,54.7838878574412,1990,0.676,3.6
NIC,1998,-0.10583318243463861,,,10.799890166930775,-0.395,0.894669832421458,1.0,7.204946566177612,1.5777578844684,54.9348900789023,1990,0.632,3.8
NIC,1999,-0.10064484829046946,,,10.763189872930514,-0.395,0.735362192331601,1.0,7.258636281158865,1.42120426128236,55.0779505708784,1990,0.632,3.9
NIC,2000,-0.10742898990664895,,,10.736460354658414,-0.395,0.71949282543475,1.0,7.2850780131543456,1.3540087539637,55.2160707858522,2000,0.597,4.0
NIC,2001,-0.11049806158147388,,,10.711314779704294,-0.395,0.782751441383728,1.0,7.301360450231303,1.14847900083655,55.3522521763064,2000,0.586,4.1
NIC,2002,-0.11230587233816723,,,10.68496397898236,-0.395,0.683524520762284,1.0,7.296742946025616,1.14157988958926,55.4894961947237,2000,0.588,4.3
NIC,2003,-0.1189875199438588,,,10.681505441691558,-0.395,0.865165582304889,1.0,7.309852179392455,1.12766211906764,55.6308042935869,2000,0.601,4.5
NIC,2004,-0.12190507033692544,,,10.67536644667879,-0.395,0.860737429085598,1.0,7.349792889742919,1.29185557609837,55.7791779253789,2000,0.591,4.7
NIC,2005,-0.11944558829359897,,,10.66913727341936,-0.395,0.730793275300281,1.0,7.378688293137505,1.11397978053442,55.9375480421093,2000,0.591,4.8
NIC,2006,-0.12976296373715263,,,10.653187767286262,-0.395,0.700404064217207,1.0,7.40511378825957,1.57912337410457,56.1058547675536,2000,0.591,5.0
NIC,2007,-0.12585835401042433,,,10.643486507702018,-0.395,0.551255993486822,1.0,7.440268694941515,1.54258856099957,56.2816618351146,2000,0.563,5.2
NIC,2008,-0.12292939652176385,,,10.643129683738982,-0.39720000000000005,0.53172621458102,0.0,7.459717513687397,1.4819143624518,56.4638124507513,2000,0.457,5.5
NIC,2009,-0.12082313553870164,,,10.640413104010687,-0.39940000000000003,0.502058376769716,0.0,7.411991413446985,1.31162414000297,56.651098305894,2000,0.445,5.7
NIC,2010,-0.1496266576704662,,,10.660088079074397,-0.4016,0.502751000926974,0.0,7.440955954105295,4.15315104137442,56.842311091973,2010,0.441,5.9
NIC,2011,-0.14585626226189233,,,10.668674786313638,-0.40380000000000005,0.505472679188859,0.0,7.488085678332341,5.12065108678162,57.0362425004184,2010,0.436,5.8
NIC,2012,-0.1390873547989346,,,10.65677073146069,-0.406,0.526411336509848,0.0,7.5369909268807636,4.62546930334416,57.2316842226606,2010,0.425,5.8
NIC,2013,-0.137887559188482,,,10.643971127630294,-0.406,0.665903553721293,0.0,7.571193633093493,4.95048345059701,57.4274279501299,2010,0.371,5.6
NIC,2014,-0.13597478321187476,,,10.644183659522133,-0.406,0.678614215031222,0.0,7.604221294344823,4.2211834678271,57.6222653742564,2010,0.319,5.6
NIC,2015,-0.12095662097086092,,,10.65939324741388,-0.406,0.685091959091359,0.0,7.637454329088445,2.10539835608013,57.8149881864705,2010,0.319,5.5
PAN,1990,-0.20695673485979355,,,11.425924047334279,0.571,2.0849104859335,0.0,8.482344732870155,0.270038517781232,53.8712763235306,1990,0.146,3.0
PAN,1991,-0.13129899932558786,,,11.356381426147962,0.13599999999999995,1.25635913653238,0.0,8.551132080184205,0.270515828891458,54.5277463774443,1990,0.476,3.0
PAN,1992,-0.1315755078774452,,,11.32575528060555,-0.29900000000000004,1.22854731313889,1.0,8.609021064649284,0.241444412443813,55.3376133253207,1990,0.684,3.1
PAN,1993,-0.14213950742136797,,,11.3262031928107,-0.7340000000000001,1.08347426748615,1.0,8.641369304768395,0.186976705700625,56.2553745051635,1990,0.7,3.1
PAN,1994,-0.16152512028050495,,,11.281493232167204,-1.169,1.19864522871209,1.0,8.648865700610994,0.190573130158881,57.2394879441357,1990,0.704,3.2
PAN,1995,-0.15647779340528903,,,11.31119931015522,-1.604,1.19255655788032,1.0,8.645833413502288,0.243858603386048,58.2484116694001,1990,0.707,3.2
PAN,1996,-0.1538218413463449,,,11.360157112531919,-1.604,1.11575688974104,1.0,8.665593472367807,0.174799664199064,59.2406037081197,1990,0.711,3.2
PAN,1997,-0.1542318504447396,,,11.38774934569274,-1.604,1.08559230216368,1.0,8.719749740827606,0.200201312008784,60.1745220874573,1990,0.711,3.2
PAN,1998,-0.15402286112383126,,,11.445061231910366,-1.604,1.17017056723522,1.0,8.780321797364609,0.150609219935685,61.0086248345759,1990,0.711,3.2
PAN,1999,-0.15338913571412954,,,11.45632250679681,-1.604,0.951292019208781,1.0,8.81131291180725,0.138366747024726,61.7013699766382,1990,0.699,3.5
PAN,2000,-0.15307373274389607,,,11.493806986523664,-1.604,0.974136501313688,1.0,8.832901220551138,0.137185387867812,62.2165370013582,2000,0.698,3.5
PER,1990,-0.37434595039517327,,,10.754950511458492,2.526,2.19047619047619,1.0,7.903567671387445,9.33591696551231,68.9308005041295,1990,0.655,4.6
PER,1991,-0.3919284113792724,,,10.737440521244098,2.526,2.68237879230488,1.0,7.904437289829567,3.44013922413401,69.3117215938287,1990,0.612,4.6
PER,1992,-0.4001145237473791,,,10.714857325533853,2.526,2.01981593068921,1.0,7.878653029534769,2.84163070262317,69.7000538774584,1990,0.59,4.7
PER,1993,-0.3872820247342206,,,10.663254209930324,2.446,2.50703504732668,0.0,7.909593868801556,2.26467553978964,70.0997909655959,1990,0.249,4.7
PER,1994,-0.40284602995036595,,,10.68144175420284,2.0822,2.74610246918215,0.0,8.005893098859444,3.01892940642677,70.5003156312488,1990,0.252,4.7
PER,1995,-0.407467984785113,,,10.67788035830859,1.6349999999999998,2.47419793989292,0.0,8.058005541670788,3.19428115750427,70.8898533910601,1990,0.246,4.9
PER,1996,-0.40440889069715436,,,10.675535370940526,1.1878,2.63532409935627,0.0,8.066804178143753,2.80473952192198,71.271133088093,1990,0.285,4.9
PER,1997,-0.3723251076471606,,,10.682791345446194,0.7405999999999999,2.50202659772583,0.0,8.111073322278738,2.59268217140284,71.6470953159639,1990,0.362,5.1
PER,1998,-0.3303170815989511,,,10.694964255995654,0.3734,1.99676996833552,0.0,8.08896008703908,1.33224077596512,72.0206806682894,1990,0.362,5.1
PER,1999,-0.31151242352746333,,,10.731461972595964,0.29,2.01666134194933,0.0,8.086526583387267,2.05435185498836,72.3948297386861,1990,0.349,5.1
PER,2000,-0.2935809749358912,,,10.742380407326273,0.29,1.93063071870992,0.0,8.097509400669164,3.00673261080851,72.7724831207703,2000,0.349,5.3
PER,2001,-0.16911163997313805,,,10.751748913844933,0.07839999999999998,1.78896684869544,0.0,8.089992850389264,1.87027989928496,73.1565814081586,2000,0.413,6.0
PER,2002,-0.1237141324958432,,,10.74272374113847,-0.13320000000000004,1.75202012964839,1.0,8.131162970700037,2.00486620297994,73.5500651944675,2000,0.723,5.7
PER,2003,-0.1093936129735261,,,10.753999886966964,-0.34480000000000005,1.54184022087652,1.0,8.161315545801125,3.0037165322875,73.9558750733136,2000,0.792,5.1
PER,2004,-0.08960279173225523,,,10.758828865663181,-0.5564,1.5094994978724,1.0,8.199904605893666,6.234603660457,74.3769516383133,2000,0.792,4.7
PER,2005,-0.08770630572476029,,,10.770483583110735,-0.768,1.38222353551043,1.0,8.251959183297817,7.82322862890974,74.8162354830832,2000,0.792,4.0
PER,2006,-0.08923278645821234,,,10.777912169730705,-0.768,1.58127268565483,1.0,8.316633368645569,13.4308080436867,75.2766672012397,2000,0.792,3.7
PER,2007,-0.13427120315633975,,,10.794752066423424,-0.7894,1.45621492625964,1.0,8.391128985115767,14.213314090691,75.7615250588738,2000,0.792,3.5
PER,2008,-0.2200545420642431,,,10.80974789297649,-0.8108000000000001,1.30393825370825,1.0,8.471887497983221,12.0258973772881,76.2744879116779,2000,0.796,3.2
PER,2009,-0.28129129236004646,,,10.842635800658888,-0.8322,1.24669488192926,1.0,8.476615237408398,8.9210124490135,76.822147540745,2000,0.801,3.3
PER,2010,-0.28560581960157183,,,10.898315653597425,-0.8535999999999999,1.52962572422539,1.0,8.550123506290927,11.2141792512141,77.4020936833934,2010,0.8,3.2
PER,2011,-0.30558594035308057,,,10.939966521291074,-0.875,1.47697203873093,1.0,8.604005032808287,12.7665949125059,78.0118164985462,2010,0.804,3.2
PER,2012,-0.3285059138195263,,,10.991416552447562,-0.9172,1.37118305528699,1.0,8.655222061188207,9.99927931288698,78.6488061451268,2010,0.812,3.3
PER,2013,-0.3459927834712447,,,11.043641553676654,-0.9594000000000001,1.48351279277452,1.0,8.703085270909416,7.65420483078558,79.3105527820586,2010,0.827,3.3
PER,2014,-0.3520687597037204,,,11.101271025117184,-1.0388000000000002,1.64306905104789,1.0,8.716686245139517,5.66292821656372,79.9945465682649,2010,0.821,3.6
PER,2015,-0.3601204967527091,,,11.161553329339135,-1.1324,1.60248762240244,1.0,8.737406293698061,3.91148648466656,80.698277662669,2010,0.822,3.8
PER,2016,-0.34099806511007646,,,11.205533136611379,-1.2260000000000002,1.74508054943009,1.0,8.762842341065296,4.40523816648386,81.4192362241943,2010,0.817,4.1
PER,2017,-0.3506812155350649,,,11.237982123965732,-1.225,1.32190839942957,1.0,8.772985043676032,5.8962563954339,82.1931650502403,2010,0.788,4.2
PER,2018,-0.3811546544451054,,,11.2722851907808,-1.1818,1.2652396703256,1.0,8.793785657037539,5.95602611154103,82.6854929960921,2010,0.789,4.1
PER,2019,-0.38374629587207576,,,11.296716363418415,-1.1014000000000002,1.18979117011669,1.0,8.798795947456263,2.49912146958912,83.1033003087105,2010,0.81,4.1
PER,2020,-0.37810942493771044,,,11.321824108513173,-1.0068,1.20589146228792,1.0,8.671086166197867,3.97961448773443,83.5267437189637,2020,0.801,4.1
PER,2021,-0.3740794075294703,,,11.350228159642842,-0.9122,1.31677830419866,1.0,8.787368023895665,12.7247082349187,83.9480118272361,2020,0.818,4.0
PRY,1991,-0.1229425691617593,,,11.06119427724792,-0.4072,2.13187585625298,0.0,8.316664595335482,2.37235297949305,50.9890243427719,1990,0.384,9.9
PRY,1992,-0.13098733513927624,,,11.096864922116845,-0.425,2.8293270046069,0.0,8.307470244714665,2.58028051902425,51.8012367901724,1990,0.401,8.4
PRY,1993,-0.11511146923904475,,,11.128926882859435,-0.44279999999999997,2.36888997739081,0.0,8.330329592640803,2.65203801608256,52.5682771504092,1990,0.481,6.8
PRY,1994,-0.10236983254481356,,,11.153209898656051,-0.6608,2.17854766482964,1.0,8.35752782379231,2.2446170941753,53.3488083347573,1990,0.512,5.4
PRY,1995,-0.08596885188068965,,,11.173619889009586,-0.8788,2.04676637090921,1.0,8.399577842624682,2.63965820175389,54.1320651066411,1990,0.518,3.9
